"State_Name","Year","month","Assembly_No","DelimID","Constituency_No","Poll_No","Position","Candidate","Sex","Party","Votes","Age","Candidate_Type","Valid_Votes","Electors","Constituency_Name","Constituency_Type","District_Name","Sub_Region","N_Cand","Turnout_Percentage","Vote_Share_Percentage","Deposit_Lost","Margin","Margin_Percentage","ENOP","pid","Normalized_Party"
"Maharashtra",2009,10,11,4,241,0,2,"DESHMUKH SUBHASH SURESHCHANDRA","M","BJP",49469,51,"GEN",196393,298290,"TULJAPUR","GEN","OSMANABAD","MARATHWADA",20,65.84,25.19,"no",3527,1.8,4.35,"AEMH91502","BJP"
"Maharashtra",2009,10,11,4,241,0,3,"ROCHKARI DEVANAND SAHEBRAO","M","PWPI",45942,52,"GEN",196393,298290,"TULJAPUR","GEN","OSMANABAD","MARATHWADA",20,65.84,23.39,"no",30277,15.42,4.35,"AEMH91503","PWP"
"Maharashtra",2009,10,11,4,241,0,4,"GORE ARVIND JANARDHAN","M","IND",15665,68,"GEN",196393,298290,"TULJAPUR","GEN","OSMANABAD","MARATHWADA",20,65.84,7.98,"yes",10666,5.43,4.35,"AEMH91504","IND"
"Maharashtra",2009,10,11,4,241,0,5,"SALGAR ARJUN SIDRAM","M","IND",4999,30,"GEN",196393,298290,"TULJAPUR","GEN","OSMANABAD","MARATHWADA",20,65.84,2.55,"yes",2469,1.26,4.35,"AEMH91505","IND"
"Maharashtra",2009,10,11,4,241,0,6,"PATHAN MAINODDIN MOHMMAD KHAJA","M","IND",2530,40,"GEN",196393,298290,"TULJAPUR","GEN","OSMANABAD","MARATHWADA",20,65.84,1.29,"yes",435,0.22,4.35,"AEMH91506","IND"
"Maharashtra",2009,10,11,4,241,0,7,"PRAKASH CHANGDEV HANGARKAR","M","IND",2095,34,"GEN",196393,298290,"TULJAPUR","GEN","OSMANABAD","MARATHWADA",20,65.84,1.07,"yes",709,0.36,4.35,"AEMH91507","IND"
"Maharashtra",2009,10,11,4,241,0,8,"VINAYKUMAR DINKAR NAKATE","M","IND",1386,35,"GEN",196393,298290,"TULJAPUR","GEN","OSMANABAD","MARATHWADA",20,65.84,0.71,"yes",28,0.01,4.35,"AEMH91508","IND"
"Maharashtra",2009,10,11,4,241,0,9,"BAL MACHINDRA SAWANT","M","BSP",1358,31,"SC",196393,298290,"TULJAPUR","GEN","OSMANABAD","MARATHWADA",20,65.84,0.69,"yes",253,0.13,4.35,"AEMH91509","BSP"
"Maharashtra",2009,10,11,4,241,0,10,"GIRWALKAR NAGESH SURENDRA","M","IND",1105,42,"GEN",196393,298290,"TULJAPUR","GEN","OSMANABAD","MARATHWADA",20,65.84,0.56,"yes",44,0.02,4.35,"AEMH91510","IND"
"Maharashtra",2009,10,11,4,241,0,11,"MANU SOPANRAO RAMANNA","M","STBP",1061,66,"GEN",196393,298290,"TULJAPUR","GEN","OSMANABAD","MARATHWADA",20,65.84,0.54,"yes",249,0.13,4.35,"AEMH91511","STBP"
"Maharashtra",2009,10,11,4,241,0,12,"SHAIKH SARIF KASHIMLAL","M","IND",812,42,"GEN",196393,298290,"TULJAPUR","GEN","OSMANABAD","MARATHWADA",20,65.84,0.41,"yes",77,0.04,4.35,"AEMH91512","IND"
"Maharashtra",2009,10,11,4,241,0,13,"HAFIZ KAUSAR PASHA JAHAGIRDAR","M","IUML",735,26,"GEN",196393,298290,"TULJAPUR","GEN","OSMANABAD","MARATHWADA",20,65.84,0.37,"yes",87,0.04,4.35,"AEMH91513","IUML"
"Maharashtra",2009,10,11,4,241,0,14,"CHAVAN JAYSHREE ANIL","F","SVRP",648,43,"GEN",196393,298290,"TULJAPUR","GEN","OSMANABAD","MARATHWADA",20,65.84,0.33,"yes",14,0.01,4.35,"AEMH91514","SVRP"
"Maharashtra",2009,10,11,4,241,0,15,"SHAIKH BABA FAIZODDIN","M","NELU",634,29,"GEN",196393,298290,"TULJAPUR","GEN","OSMANABAD","MARATHWADA",20,65.84,0.32,"yes",39,0.02,4.35,"AEMH91515","N(U)"
"Maharashtra",2009,10,11,4,241,0,16,"ARVIND BASWANAPPA MULE","M","IND",595,45,"GEN",196393,298290,"TULJAPUR","GEN","OSMANABAD","MARATHWADA",20,65.84,0.3,"yes",166,0.08,4.35,"AEMH91516","IND"
"Maharashtra",2009,10,11,4,241,0,17,"KAMBALE HEMANT RAMCHANDRA","M","IND",429,46,"GEN",196393,298290,"TULJAPUR","GEN","OSMANABAD","MARATHWADA",20,65.84,0.22,"yes",30,0.02,4.35,"AEMH91517","IND"
"Maharashtra",2009,10,11,4,241,0,18,"KORE GAURISHANKAR KALAPPA","M","IND",399,44,"GEN",196393,298290,"TULJAPUR","GEN","OSMANABAD","MARATHWADA",20,65.84,0.2,"yes",29,0.01,4.35,"AEMH91518","IND"
"Maharashtra",2009,10,11,4,241,0,19,"KHATIB TANVEER ALI SAYYAD ALI","M","IND",370,52,"GEN",196393,298290,"TULJAPUR","GEN","OSMANABAD","MARATHWADA",20,65.84,0.19,"yes",11,0.01,4.35,"AEMH91519","IND"
"Maharashtra",2009,10,11,4,241,0,20,"CHAVAN BABU VITHOBA","M","HJP",359,40,"GEN",196393,298290,"TULJAPUR","GEN","OSMANABAD","MARATHWADA",20,65.84,0.18,"yes",0,0,4.35,"AEMH91520","HJP"
"Maharashtra",2009,10,11,4,242,0,1,"RAJENIBALKAR OMPRAKASH BHUPALSINHA ALIAS PAWAN RAJE","M","SHS",100709,26,"GEN",200103,296247,"OSMANABAD","GEN","OSMANABAD","MARATHWADA",21,67.55,50.33,"no",16974,8.48,2.33,"AEMH91521","SHS"
"Maharashtra",2009,10,11,4,242,0,2,"PATIL RANAJAGJITSINHA PADMASINHA","M","NCP",83735,37,"GEN",200103,296247,"OSMANABAD","GEN","OSMANABAD","MARATHWADA",21,67.55,41.85,"no",80003,39.98,2.33,"AEMH91522","NCP"
"Maharashtra",2009,10,11,4,242,0,3,"GHULE JAIRAM BALIRAM","M","BSP",3732,29,"GEN",200103,296247,"OSMANABAD","GEN","OSMANABAD","MARATHWADA",21,67.55,1.87,"yes",2038,1.02,2.33,"AEMH91523","BSP"
"Maharashtra",2009,10,11,4,242,0,4,"ANANT JAGANNATH CHONDE","M","SVRP",1694,35,"GEN",200103,296247,"OSMANABAD","GEN","OSMANABAD","MARATHWADA",21,67.55,0.85,"yes",327,0.16,2.33,"AEMH91524","SVRP"
"Maharashtra",2009,10,11,4,242,0,5,"SHUBHANGI SHAHU AAKHADE","F","IND",1367,37,"SC",200103,296247,"OSMANABAD","GEN","OSMANABAD","MARATHWADA",21,67.55,0.68,"yes",202,0.1,2.33,"AEMH91525","IND"
"Maharashtra",2009,10,11,4,242,0,6,"NAVALE PRAMOD SHRIMANT","M","IND",1165,39,"GEN",200103,296247,"OSMANABAD","GEN","OSMANABAD","MARATHWADA",21,67.55,0.58,"yes",57,0.03,2.33,"AEMH91526","IND"
"Maharashtra",2009,10,11,4,242,0,7,"MANJULE ANIL VITTHALRAO","M","MNS",1108,30,"GEN",200103,296247,"OSMANABAD","GEN","OSMANABAD","MARATHWADA",21,67.55,0.55,"yes",164,0.08,2.33,"AEMH91527","MNs"
"Maharashtra",2009,10,11,4,242,0,8,"PATIL VIJAYSINHA SAHEBRAO","M","RPI(D)",944,53,"GEN",200103,296247,"OSMANABAD","GEN","OSMANABAD","MARATHWADA",21,67.55,0.47,"yes",6,0,2.33,"AEMH91528","RPI(D)"
"Maharashtra",2009,10,11,4,242,0,9,"SHERKHANE SUNIL RAMRAO","M","IND",938,42,"SC",200103,296247,"OSMANABAD","GEN","OSMANABAD","MARATHWADA",21,67.55,0.47,"yes",229,0.11,2.33,"AEMH91529","IND"
"Maharashtra",2009,10,11,4,242,0,10,"DHANANJAY GANGARAM SHINGADE","M","IND",709,36,"SC",200103,296247,"OSMANABAD","GEN","OSMANABAD","MARATHWADA",21,67.55,0.35,"yes",60,0.03,2.33,"AEMH91530","IND"
"Maharashtra",2009,10,11,4,242,0,11,"PROF.KESHAV TUKARAM GAIKWAD","M","BBM",649,55,"SC",200103,296247,"OSMANABAD","GEN","OSMANABAD","MARATHWADA",21,67.55,0.32,"yes",7,0,2.33,"AEMH91531","BBMS"
"Maharashtra",2009,10,11,4,242,0,12,"KORE KONDAPPA SADASHIV","M","IND",642,70,"GEN",200103,296247,"OSMANABAD","GEN","OSMANABAD","MARATHWADA",21,67.55,0.32,"yes",190,0.09,2.33,"AEMH91532","IND"
"Maharashtra",2009,10,11,4,242,0,13,"DADASAHEB SHANKARRAO JETITHOR","M","IND",452,50,"SC",200103,296247,"OSMANABAD","GEN","OSMANABAD","MARATHWADA",21,67.55,0.23,"yes",36,0.02,2.33,"AEMH91533","IND"
"Maharashtra",2009,10,11,4,242,0,14,"ADV. BHAI LOMTE SHRIHARI SADASHIV","M","PWPI",416,66,"GEN",200103,296247,"OSMANABAD","GEN","OSMANABAD","MARATHWADA",21,67.55,0.21,"yes",63,0.03,2.33,"AEMH91534","PWP"
"Maharashtra",2009,10,11,4,242,0,15,"HANURE MOHAMAD HAJI MOHAMAD ISAQ","M","IND",353,51,"GEN",200103,296247,"OSMANABAD","GEN","OSMANABAD","MARATHWADA",21,67.55,0.18,"yes",45,0.02,2.33,"AEMH91535","IND"
"Maharashtra",2009,10,11,4,242,0,16,"NAVNATH DASHRATH UPLEKAR","M","IND",308,60,"SC",200103,296247,"OSMANABAD","GEN","OSMANABAD","MARATHWADA",21,67.55,0.15,"yes",40,0.02,2.33,"AEMH91536","IND"
"Maharashtra",2009,10,11,4,242,0,17,"THAWLE SUNIL DADARAO","M","PRCP",268,40,"SC",200103,296247,"OSMANABAD","GEN","OSMANABAD","MARATHWADA",21,67.55,0.13,"yes",16,0.01,2.33,"AEMH91537","PRCP"
"Maharashtra",2009,10,11,4,242,0,18,"KAMBLE MURLIDHAR BABURAO","M","IND",252,59,"SC",200103,296247,"OSMANABAD","GEN","OSMANABAD","MARATHWADA",21,67.55,0.13,"yes",10,0,2.33,"AEMH91538","IND"
"Maharashtra",2009,10,11,4,242,0,19,"SHAIKH RABBANI JILANI","M","NELU",242,52,"GEN",200103,296247,"OSMANABAD","GEN","OSMANABAD","MARATHWADA",21,67.55,0.12,"yes",26,0.01,2.33,"AEMH91539","N(U)"
"Maharashtra",2009,10,11,4,242,0,20,"GARAD NETAJI SHIVAJI","M","STBP",216,54,"GEN",200103,296247,"OSMANABAD","GEN","OSMANABAD","MARATHWADA",21,67.55,0.11,"yes",12,0.01,2.33,"AEMH91540","STBP"
"Maharashtra",2009,10,11,4,242,0,21,"USMAN RASULSAB TAMBOLI","M","IND",204,51,"GEN",200103,296247,"OSMANABAD","GEN","OSMANABAD","MARATHWADA",21,67.55,0.1,"yes",0,0,2.33,"AEMH91541","IND"
"Maharashtra",2009,10,11,4,243,0,1,"MOTE RAHUL MAHARUDRA","M","NCP",83425,33,"GEN",179656,268195,"PARANDA","GEN","OSMANABAD","MARATHWADA",16,66.99,46.44,"no",6002,3.34,2.44,"AEMH91542","NCP"
"Maharashtra",2009,10,11,4,243,0,2,"BORKAR SHANKAR AMBRUSHI","M","SHS",77423,52,"GEN",179656,268195,"PARANDA","GEN","OSMANABAD","MARATHWADA",16,66.99,43.1,"no",68877,38.34,2.44,"AEMH91543","SHS"
"Maharashtra",2009,10,11,4,243,0,3,"SURESH (BHAU) ALIAS SURYAKANT CHANDRAKANT KAMBLE","M","RSPS",8546,36,"GEN",179656,268195,"PARANDA","GEN","OSMANABAD","MARATHWADA",16,66.99,4.76,"yes",6680,3.72,2.44,"AEMH91544","RSPS"
"Maharashtra",2009,10,11,4,243,0,4,"BANSODE TANAJI BHIMA","M","BBM",1866,33,"SC",179656,268195,"PARANDA","GEN","OSMANABAD","MARATHWADA",16,66.99,1.04,"yes",148,0.08,2.44,"AEMH91545","BBMS"
"Maharashtra",2009,10,11,4,243,0,5,"RAJGURU TRIMBAKRAO KUKADE","M","BSP",1718,34,"GEN",179656,268195,"PARANDA","GEN","OSMANABAD","MARATHWADA",16,66.99,0.96,"yes",205,0.11,2.44,"AEMH91546","BSP"
"Maharashtra",2009,10,11,4,243,0,6,"SARASWATI SURESH WAGHMODE","F","IND",1513,40,"GEN",179656,268195,"PARANDA","GEN","OSMANABAD","MARATHWADA",16,66.99,0.84,"yes",542,0.3,2.44,"AEMH91547","IND"
"Maharashtra",2009,10,11,4,243,0,7,"KOLGE MANOJ PANDURANG","M","SVRP",971,34,"GEN",179656,268195,"PARANDA","GEN","OSMANABAD","MARATHWADA",16,66.99,0.54,"yes",167,0.09,2.44,"AEMH91548","SVRP"
"Maharashtra",2009,10,11,4,243,0,8,"SHENDGE ANIL NAMDEVRAO","M","IND",804,31,"GEN",179656,268195,"PARANDA","GEN","OSMANABAD","MARATHWADA",16,66.99,0.45,"yes",152,0.08,2.44,"AEMH91549","IND"
"Maharashtra",2009,10,11,4,243,0,9,"BHOSLE REVAN VISHWANATH","M","IND",652,46,"GEN",179656,268195,"PARANDA","GEN","OSMANABAD","MARATHWADA",16,66.99,0.36,"yes",158,0.09,2.44,"AEMH91550","IND"
"Maharashtra",2009,10,11,4,243,0,10,"ADV. BANDU SHEKU POL","M","IND",494,37,"GEN",179656,268195,"PARANDA","GEN","OSMANABAD","MARATHWADA",16,66.99,0.27,"yes",45,0.03,2.44,"AEMH91551","IND"
"Maharashtra",2009,10,11,4,243,0,11,"BHIMA AMBADAS INGALE","M","RWS",449,41,"SC",179656,268195,"PARANDA","GEN","OSMANABAD","MARATHWADA",16,66.99,0.25,"yes",38,0.02,2.44,"AEMH91552","RWS"
"Maharashtra",2009,10,11,4,243,0,12,"BANSODE ANIL RAGHUNATH","M","PRCP",411,28,"SC",179656,268195,"PARANDA","GEN","OSMANABAD","MARATHWADA",16,66.99,0.23,"yes",57,0.03,2.44,"AEMH91553","PRCP"
"Maharashtra",2009,10,11,4,243,0,13,"ABDUL RAHIM MAHAMMAD SAYYAD","M","IND",354,50,"GEN",179656,268195,"PARANDA","GEN","OSMANABAD","MARATHWADA",16,66.99,0.2,"yes",0,0,2.44,"AEMH91554","IND"
"Maharashtra",2009,10,11,4,243,0,14,"BAPPAJI KONDIBA KALE","M","IND",354,32,"GEN",179656,268195,"PARANDA","GEN","OSMANABAD","MARATHWADA",16,66.99,0.2,"yes",4,0,2.44,"AEMH91555","IND"
"Maharashtra",2009,10,11,4,243,0,15,"KHAIRE KAMLAKAR RAMLING","M","IND",350,40,"GEN",179656,268195,"PARANDA","GEN","OSMANABAD","MARATHWADA",16,66.99,0.19,"yes",24,0.01,2.44,"AEMH91556","IND"
"Maharashtra",2009,10,11,4,243,0,16,"ANURATH BHAGWAN MARKAD","M","IND",326,50,"GEN",179656,268195,"PARANDA","GEN","OSMANABAD","MARATHWADA",16,66.99,0.18,"yes",0,0,2.44,"AEMH91557","IND"
"Maharashtra",2009,10,11,4,244,0,1,"BAGAL SHAMAL DIGAMBAR","F","NCP",70943,45,"GEN",166356,250527,"KARMALA","GEN","SOLAPUR","PASCHIM MAHARASHTRA",12,66.4,42.65,"no",27817,16.72,3.57,"AEMH91558","NCP"
"Maharashtra",2009,10,11,4,244,0,2,"NARAYAN (AABA) PATIL","M","JSS",43126,43,"GEN",166356,250527,"KARMALA","GEN","SOLAPUR","PASCHIM MAHARASHTRA",12,66.4,25.92,"no",17635,10.6,3.57,"AEMH91559","JSS"
"Maharashtra",2009,10,11,4,244,0,3,"JAGTAP JAYWANTRAO NAMDEORAO","M","SP",25491,50,"GEN",166356,250527,"KARMALA","GEN","SOLAPUR","PASCHIM MAHARASHTRA",12,66.4,15.32,"yes",11676,7.02,3.57,"AEMH91560","SP"
"Maharashtra",2009,10,11,4,244,0,4,"PATIL SURYAKANT RAMKRUSHNA","M","SHS",13815,44,"GEN",166356,250527,"KARMALA","GEN","SOLAPUR","PASCHIM MAHARASHTRA",12,66.4,8.3,"yes",11237,6.75,3.57,"AEMH91561","SHS"
"Maharashtra",2009,10,11,4,244,0,5,"LALASAHEB AJINATH MASTUD","M","IND",2578,41,"SC",166356,250527,"KARMALA","GEN","SOLAPUR","PASCHIM MAHARASHTRA",12,66.4,1.55,"yes",53,0.03,3.57,"AEMH91562","IND"
"Maharashtra",2009,10,11,4,244,0,6,"HA.BHA.PA.KHATMODE KALYAN CHANDRASEN","M","IND",2525,52,"GEN",166356,250527,"KARMALA","GEN","SOLAPUR","PASCHIM MAHARASHTRA",12,66.4,1.52,"yes",437,0.26,3.57,"AEMH91563","IND"
"Maharashtra",2009,10,11,4,244,0,7,"JAGTAP CHINTAMANI (DADA) NAMDEORAO","M","MNS",2088,33,"GEN",166356,250527,"KARMALA","GEN","SOLAPUR","PASCHIM MAHARASHTRA",12,66.4,1.26,"yes",354,0.21,3.57,"AEMH91564","MNs"
"Maharashtra",2009,10,11,4,244,0,8,"KADAM RAJABHAU BHIMRAO","M","BSP",1734,40,"SC",166356,250527,"KARMALA","GEN","SOLAPUR","PASCHIM MAHARASHTRA",12,66.4,1.04,"yes",378,0.23,3.57,"AEMH91565","BSP"
"Maharashtra",2009,10,11,4,244,0,9,"SHAIKH SHAHAJAHAN PAIGAMBAR","M","IND",1356,38,"GEN",166356,250527,"KARMALA","GEN","SOLAPUR","PASCHIM MAHARASHTRA",12,66.4,0.82,"yes",246,0.15,3.57,"AEMH91566","IND"
"Maharashtra",2009,10,11,4,244,0,10,"MEERATAI SUDAM SHINDE","F","IND",1110,44,"GEN",166356,250527,"KARMALA","GEN","SOLAPUR","PASCHIM MAHARASHTRA",12,66.4,0.67,"yes",254,0.15,3.57,"AEMH91567","IND"
"Maharashtra",2009,10,11,4,244,0,11,"THOSAR SHAHAJI JAGANNATH","M","BBM",856,45,"SC",166356,250527,"KARMALA","GEN","SOLAPUR","PASCHIM MAHARASHTRA",12,66.4,0.51,"yes",122,0.07,3.57,"AEMH91568","BBMS"
"Maharashtra",2009,10,11,4,244,0,12,"ADV. AJINATH RAGHUNATH SHINDE","M","LB",734,38,"GEN",166356,250527,"KARMALA","GEN","SOLAPUR","PASCHIM MAHARASHTRA",12,66.4,0.44,"yes",0,0,3.57,"AEMH91569","LB"
"Maharashtra",2009,10,11,4,245,0,1,"SHINDE BABANRAO VITTHALRAO","M","NCP",110224,59,"GEN",179934,266348,"MADHA","GEN","SOLAPUR","PASCHIM MAHARASHTRA",7,67.56,61.26,"no",63169,35.11,2.17,"AEMH91570","NCP"
"Maharashtra",2009,10,11,4,245,0,2,"SAWANT SHIVAJI JAYWANT","M","IND",47055,50,"GEN",179934,266348,"MADHA","GEN","SOLAPUR","PASCHIM MAHARASHTRA",7,67.56,26.15,"no",34093,18.95,2.17,"AEMH91571","IND"
"Maharashtra",2009,10,11,4,245,0,3,"PATIL ANIL SAMPATRAO","M","SHS",12962,40,"GEN",179934,266348,"MADHA","GEN","SOLAPUR","PASCHIM MAHARASHTRA",7,67.56,7.2,"yes",9815,5.45,2.17,"AEMH91572","SHS"
"Maharashtra",2009,10,11,4,245,0,4,"SHAHAJAN PAIGAMBAR SHAIKH","M","IND",3147,38,"GEN",179934,266348,"MADHA","GEN","SOLAPUR","PASCHIM MAHARASHTRA",7,67.56,1.75,"yes",239,0.13,2.17,"AEMH91573","IND"
"Maharashtra",2009,10,11,4,245,0,5,"UDAYSINGH YUVRAJ DESHMUKH","M","BSP",2908,38,"GEN",179934,266348,"MADHA","GEN","SOLAPUR","PASCHIM MAHARASHTRA",7,67.56,1.62,"yes",131,0.07,2.17,"AEMH91574","BSP"
"Maharashtra",2009,10,11,4,245,0,6,"KECHE BABAN GAHININATH","M","RSPS",2777,65,"GEN",179934,266348,"MADHA","GEN","SOLAPUR","PASCHIM MAHARASHTRA",7,67.56,1.54,"yes",1916,1.06,2.17,"AEMH91575","RSPS"
"Maharashtra",2009,10,11,4,245,0,7,"ZENDE BABURAO PANDURANG","M","IND",861,53,"GEN",179934,266348,"MADHA","GEN","SOLAPUR","PASCHIM MAHARASHTRA",7,67.56,0.48,"yes",0,0,2.17,"AEMH91576","IND"
"Maharashtra",2009,10,11,4,246,0,1,"SOPAL DILIP GANGADHAR","M","IND",90523,59,"GEN",196193,268894,"BARSHI","GEN","SOLAPUR","PASCHIM MAHARASHTRA",9,72.96,46.14,"no",10209,5.2,2.56,"AEMH91577","IND"
"Maharashtra",2009,10,11,4,246,0,2,"RAUT RAJENDRA VITTHAL","M","INC",80314,40,"GEN",196193,268894,"BARSHI","GEN","SOLAPUR","PASCHIM MAHARASHTRA",9,72.96,40.94,"no",62263,31.74,2.56,"AEMH91578","INC"
"Maharashtra",2009,10,11,4,246,0,3,"BARBOLE VISHWAS ARJUNRAO","M","SHS",18051,45,"GEN",196193,268894,"BARSHI","GEN","SOLAPUR","PASCHIM MAHARASHTRA",9,72.96,9.2,"yes",16096,8.2,2.56,"AEMH91579","SHS"
"Maharashtra",2009,10,11,4,246,0,4,"KAMBLE AJIT BHASKAR","M","BSP",1955,28,"SC",196193,268894,"BARSHI","GEN","SOLAPUR","PASCHIM MAHARASHTRA",9,72.96,1,"yes",548,0.28,2.56,"AEMH91580","BSP"
"Maharashtra",2009,10,11,4,246,0,5,"PATIL RAVINDRA SAHEBRAO","M","BBM",1407,40,"GEN",196193,268894,"BARSHI","GEN","SOLAPUR","PASCHIM MAHARASHTRA",9,72.96,0.72,"yes",266,0.14,2.56,"AEMH91581","BBMS"
"Maharashtra",2009,10,11,4,246,0,6,"KAMILODDIN AJIMODDIN KAZI","M","IND",1141,55,"GEN",196193,268894,"BARSHI","GEN","SOLAPUR","PASCHIM MAHARASHTRA",9,72.96,0.58,"yes",22,0.01,2.56,"AEMH91582","IND"
"Maharashtra",2009,10,11,4,246,0,7,"WADAVE BABASAHEB BHAURAO","M","IND",1119,37,"SC",196193,268894,"BARSHI","GEN","SOLAPUR","PASCHIM MAHARASHTRA",9,72.96,0.57,"yes",41,0.02,2.56,"AEMH91583","IND"
"Maharashtra",2009,10,11,4,246,0,8,"SARNOT RAJENDRA BABULAL","M","IND",1078,51,"GEN",196193,268894,"BARSHI","GEN","SOLAPUR","PASCHIM MAHARASHTRA",9,72.96,0.55,"yes",473,0.24,2.56,"AEMH91584","IND"
"Maharashtra",2009,10,11,4,246,0,9,"GARAD AMOL DATTU","M","IND",605,26,"GEN",196193,268894,"BARSHI","GEN","SOLAPUR","PASCHIM MAHARASHTRA",9,72.96,0.31,"yes",0,0,2.56,"AEMH91585","IND"
"Maharashtra",2009,10,11,4,247,0,1,"DHOBALE LAXMAN KONDIBA","M","NCP",81631,57,"SC",154886,260690,"MOHOL","SC","SOLAPUR","PASCHIM MAHARASHTRA",12,59.41,52.7,"no",29179,18.84,2.56,"AEMH91586","NCP"
"Maharashtra",2009,10,11,4,247,0,2,"KSHIRSAGAR NAGNATH DATTATRAYA","M","IND",52452,57,"SC",154886,260690,"MOHOL","SC","SOLAPUR","PASCHIM MAHARASHTRA",12,59.41,33.86,"no",42786,27.62,2.56,"AEMH91587","IND"
"Maharashtra",2009,10,11,4,247,0,3,"KHANDHARE UTTAMPRAKASH BABURAO","M","SHS",9666,51,"SC",154886,260690,"MOHOL","SC","SOLAPUR","PASCHIM MAHARASHTRA",12,59.41,6.24,"yes",5310,3.43,2.56,"AEMH91588","SHS"
"Maharashtra",2009,10,11,4,247,0,4,"GAUTAM KISAN WADVE","M","RPI",4356,46,"SC",154886,260690,"MOHOL","SC","SOLAPUR","PASCHIM MAHARASHTRA",12,59.41,2.81,"yes",1970,1.27,2.56,"AEMH91589","RPI"
"Maharashtra",2009,10,11,4,247,0,5,"SURAJ ALIAS VINOD YUVRAJ KAMBALE","M","BSP",2386,27,"SC",154886,260690,"MOHOL","SC","SOLAPUR","PASCHIM MAHARASHTRA",12,59.41,1.54,"yes",966,0.62,2.56,"AEMH91590","BSP"
"Maharashtra",2009,10,11,4,247,0,6,"HONKALAS SHIVAJI MAHADEV","M","IND",1420,57,"SC",154886,260690,"MOHOL","SC","SOLAPUR","PASCHIM MAHARASHTRA",12,59.41,0.92,"yes",647,0.42,2.56,"AEMH91591","IND"
"Maharashtra",2009,10,11,4,247,0,7,"SANJIV MANIK KHILARE","M","IND",773,41,"SC",154886,260690,"MOHOL","SC","SOLAPUR","PASCHIM MAHARASHTRA",12,59.41,0.5,"yes",184,0.12,2.56,"AEMH91592","IND"
"Maharashtra",2009,10,11,4,247,0,8,"PATOLE MALHARI GULAB","M","IND",589,60,"SC",154886,260690,"MOHOL","SC","SOLAPUR","PASCHIM MAHARASHTRA",12,59.41,0.38,"yes",56,0.04,2.56,"AEMH91593","IND"
"Maharashtra",2009,10,11,4,247,0,9,"ADV.PURUSHOTTAM BHAGWAN NAIKNAWARE","M","BBM",533,63,"SC",154886,260690,"MOHOL","SC","SOLAPUR","PASCHIM MAHARASHTRA",12,59.41,0.34,"yes",126,0.08,2.56,"AEMH91594","BBMS"
"Maharashtra",2009,10,11,4,247,0,10,"GAIKWAD LAXMIKANT CHANDRAKANT","M","KKJHS",407,37,"SC",154886,260690,"MOHOL","SC","SOLAPUR","PASCHIM MAHARASHTRA",12,59.41,0.26,"yes",46,0.03,2.56,"AEMH91595","KKJHS"
"Maharashtra",2009,10,11,4,247,0,11,"BANSODE KISAN TATYA","M","IND",361,45,"SC",154886,260690,"MOHOL","SC","SOLAPUR","PASCHIM MAHARASHTRA",12,59.41,0.23,"yes",49,0.03,2.56,"AEMH91596","IND"
"Maharashtra",2009,10,11,4,247,0,12,"DEVKULE DILIP NAMDEV","M","IND",312,43,"SC",154886,260690,"MOHOL","SC","SOLAPUR","PASCHIM MAHARASHTRA",12,59.41,0.2,"yes",0,0,2.56,"AEMH91597","IND"
"Maharashtra",2009,10,11,4,248,0,1,"DESHMUKH VIJAYKUMAR SIDRAMAPPA","M","BJP",62363,52,"GEN",136763,267133,"SOLAPUR CITY NORTH","GEN","SOLAPUR","PASCHIM MAHARASHTRA",10,51.2,45.6,"no",10090,7.38,2.7,"AEMH91598","BJP"
"Maharashtra",2009,10,11,4,248,0,2,"KOTHE MAHESH VISHNUPANT","M","INC",52273,45,"GEN",136763,267133,"SOLAPUR CITY NORTH","GEN","SOLAPUR","PASCHIM MAHARASHTRA",10,51.2,38.22,"no",37649,27.53,2.7,"AEMH91599","INC"
"Maharashtra",2009,10,11,4,248,0,3,"SAPATE MANOHAR GANPAT","M","IND",14624,57,"GEN",136763,267133,"SOLAPUR CITY NORTH","GEN","SOLAPUR","PASCHIM MAHARASHTRA",10,51.2,10.69,"yes",9854,7.21,2.7,"AEMH91600","IND"
"Maharashtra",2009,10,11,4,248,0,4,"JAIN MANOJ SUMERCHAND","M","BSP",4770,50,"GEN",136763,267133,"SOLAPUR CITY NORTH","GEN","SOLAPUR","PASCHIM MAHARASHTRA",10,51.2,3.49,"yes",3927,2.87,2.7,"AEMH91601","BSP"
"Maharashtra",2009,10,11,4,248,0,5,"RAM VAMAN SARVADE","M","RPI(D)",843,56,"SC",136763,267133,"SOLAPUR CITY NORTH","GEN","SOLAPUR","PASCHIM MAHARASHTRA",10,51.2,0.62,"yes",284,0.21,2.7,"AEMH91602","RPI(D)"
"Maharashtra",2009,10,11,4,248,0,6,"ADVOCATE PARASNATH SADASHIV NARAYANKAR","M","ABHM",559,46,"SC",136763,267133,"SOLAPUR CITY NORTH","GEN","SOLAPUR","PASCHIM MAHARASHTRA",10,51.2,0.41,"yes",100,0.07,2.7,"AEMH91603","ABHM"
"Maharashtra",2009,10,11,4,248,0,7,"SHAIKH BASHIR IBRAHIM","M","IND",459,38,"GEN",136763,267133,"SOLAPUR CITY NORTH","GEN","SOLAPUR","PASCHIM MAHARASHTRA",10,51.2,0.34,"yes",89,0.07,2.7,"AEMH91604","IND"
